user_id,session_id,event_time,event_type,product_category,device_type,traffic_source
144,S00144,2025-01-15 08:50:00,visit,Beauty,Tablet,Paid Search
144,S00144,2025-01-15 08:56:00,product_view,Electronics,Mobile,Social
145,S00145,2025-02-25 19:06:00,visit,Beauty,Tablet,Email
145,S00145,2025-02-25 19:14:00,product_view,Home,Desktop,Organic
146,S00146,2025-06-15 22:52:00,visit,Home,Tablet,Email
146,S00146,2025-06-15 22:53:00,product_view,Electronics,Tablet,Email
146,S00146,2025-06-15 22:56:00,add_to_cart,Electronics,Mobile,Direct
147,S00147,2025-03-21 18:24:00,visit,Electronics,Mobile,Organic
147,S00147,2025-03-21 18:30:00,product_view,Home,Desktop,Direct
147,S00147,2025-03-21 18:33:00,add_to_cart,Beauty,Desktop,Social
147,S00147,2025-03-21 18:35:00,purchase,Sports,Mobile,Direct
148,S00148,2025-03-08 19:13:00,visit,Beauty,Desktop,Social
148,S00148,2025-03-08 19:15:00,product_view,Electronics,Tablet,Paid Search
148,S00148,2025-03-08 19:22:00,add_to_cart,Sports,Mobile,Social
149,S00149,2025-05-09 03:59:00,visit,Beauty,Mobile,Direct
149,S00149,2025-05-09 04:07:00,product_view,Fashion,Mobile,Paid Search
150,S00150,2025-03-24 07:00:00,visit,Fashion,Tablet,Email
151,S00151,2025-05-28 13:11:00,visit,Home,Tablet,Social
151,S00151,2025-05-28 13:20:00,product_view,Sports,Desktop,Social
152,S00152,2025-05-10 13:56:00,visit,Fashion,Desktop,Direct
152,S00152,2025-05-10 14:00:00,product_view,Fashion,Mobile,Email
152,S00152,2025-05-10 14:06:00,add_to_cart,Beauty,Tablet,Paid Search
152,S00152,2025-05-10 14:08:00,purchase,Electronics,Desktop,Email
153,S00153,2025-05-11 12:19:00,visit,Beauty,Tablet,Email
153,S00153,2025-05-11 12:29:00,product_view,Electronics,Mobile,Social
154,S00154,2025-03-23 21:58:00,visit,Beauty,Tablet,Direct
154,S00154,2025-03-23 22:07:00,product_view,Sports,Mobile,Paid Search
154,S00154,2025-03-23 22:08:00,add_to_cart,Electronics,Tablet,Paid Search
154,S00154,2025-03-23 22:11:00,purchase,Home,Tablet,Paid Search
155,S00155,2025-03-04 23:47:00,visit,Sports,Desktop,Organic
155,S00155,2025-03-04 23:56:00,product_view,Home,Mobile,Social
156,S00156,2025-01-18 00:11:00,visit,Sports,Tablet,Paid Search
156,S00156,2025-01-18 00:21:00,product_view,Fashion,Mobile,Direct
157,S00157,2025-04-21 03:53:00,visit,Home,Tablet,Organic
158,S00158,2025-01-06 03:57:00,visit,Electronics,Mobile,Direct
158,S00158,2025-01-06 04:01:00,product_view,Sports,Desktop,Direct
159,S00159,2025-04-01 15:57:00,visit,Sports,Desktop,Social
159,S00159,2025-04-01 16:04:00,product_view,Home,Desktop,Organic
160,S00160,2025-01-29 18:39:00,visit,Beauty,Desktop,Email
160,S00160,2025-01-29 18:45:00,product_view,Sports,Mobile,Social
161,S00161,2025-02-28 03:06:00,visit,Home,Desktop,Paid Search
161,S00161,2025-02-28 03:15:00,product_view,Sports,Mobile,Social
161,S00161,2025-02-28 03:17:00,add_to_cart,Home,Desktop,Paid Search
161,S00161,2025-02-28 03:18:00,purchase,Home,Desktop,Direct
162,S00162,2025-03-18 02:51:00,visit,Fashion,Mobile,Social
163,S00163,2025-05-12 06:39:00,visit,Home,Mobile,Paid Search
163,S00163,2025-05-12 06:48:00,product_view,Beauty,Desktop,Social
163,S00163,2025-05-12 06:50:00,add_to_cart,Beauty,Tablet,Email
164,S00164,2025-02-09 03:58:00,visit,Sports,Desktop,Organic
164,S00164,2025-02-09 04:06:00,product_view,Sports,Tablet,Email
164,S00164,2025-02-09 04:07:00,add_to_cart,Electronics,Desktop,Paid Search
165,S00165,2025-05-13 10:31:00,visit,Home,Desktop,Social
165,S00165,2025-05-13 10:32:00,product_view,Sports,Tablet,Paid Search
165,S00165,2025-05-13 10:37:00,add_to_cart,Electronics,Desktop,Direct
165,S00165,2025-05-13 10:46:00,purchase,Home,Tablet,Direct
166,S00166,2025-01-22 15:05:00,visit,Fashion,Mobile,Email
166,S00166,2025-01-22 15:11:00,product_view,Sports,Desktop,Paid Search
166,S00166,2025-01-22 15:18:00,add_to_cart,Sports,Mobile,Organic
166,S00166,2025-01-22 15:30:00,purchase,Home,Desktop,Direct
167,S00167,2025-03-25 04:36:00,visit,Fashion,Tablet,Direct
167,S00167,2025-03-25 04:46:00,product_view,Home,Mobile,Email
168,S00168,2025-05-15 14:08:00,visit,Home,Tablet,Social
168,S00168,2025-05-15 14:17:00,product_view,Sports,Desktop,Direct
168,S00168,2025-05-15 14:18:00,add_to_cart,Home,Desktop,Organic
169,S00169,2025-04-17 06:14:00,visit,Home,Tablet,Organic
169,S00169,2025-04-17 06:19:00,product_view,Sports,Tablet,Paid Search
170,S00170,2025-04-17 05:27:00,visit,Beauty,Mobile,Direct
170,S00170,2025-04-17 05:37:00,product_view,Beauty,Mobile,Paid Search
170,S00170,2025-04-17 05:39:00,add_to_cart,Fashion,Mobile,Email
170,S00170,2025-04-17 05:42:00,purchase,Beauty,Tablet,Paid Search
171,S00171,2025-03-16 16:57:00,visit,Sports,Tablet,Email
172,S00172,2025-05-14 22:55:00,visit,Electronics,Tablet,Paid Search
172,S00172,2025-05-14 23:04:00,product_view,Home,Tablet,Email
172,S00172,2025-05-14 23:10:00,add_to_cart,Fashion,Desktop,Direct
172,S00172,2025-05-14 23:16:00,purchase,Home,Tablet,Email
173,S00173,2025-02-05 00:00:00,visit,Fashion,Desktop,Direct
173,S00173,2025-02-05 00:05:00,product_view,Home,Tablet,Paid Search
174,S00174,2025-03-31 00:29:00,visit,Home,Desktop,Social
174,S00174,2025-03-31 00:34:00,product_view,Home,Mobile,Direct
175,S00175,2025-03-11 02:54:00,visit,Beauty,Desktop,Paid Search
175,S00175,2025-03-11 02:59:00,product_view,Electronics,Desktop,Email
176,S00176,2025-05-17 01:10:00,visit,Beauty,Mobile,Paid Search
177,S00177,2025-02-19 08:35:00,visit,Sports,Tablet,Social
177,S00177,2025-02-19 08:45:00,product_view,Sports,Mobile,Paid Search
177,S00177,2025-02-19 08:49:00,add_to_cart,Fashion,Mobile,Organic
177,S00177,2025-02-19 09:01:00,purchase,Beauty,Mobile,Paid Search
178,S00178,2025-01-01 22:38:00,visit,Sports,Mobile,Email
178,S00178,2025-01-01 22:46:00,product_view,Beauty,Tablet,Paid Search
179,S00179,2025-02-22 06:59:00,visit,Home,Desktop,Organic
180,S00180,2025-01-17 06:51:00,visit,Sports,Mobile,Direct
180,S00180,2025-01-17 06:52:00,product_view,Fashion,Desktop,Paid Search
181,S00181,2025-01-07 14:46:00,visit,Beauty,Desktop,Paid Search
182,S00182,2025-06-25 03:36:00,visit,Home,Mobile,Organic
182,S00182,2025-06-25 03:46:00,product_view,Electronics,Desktop,Social
182,S00182,2025-06-25 03:54:00,add_to_cart,Fashion,Tablet,Email
182,S00182,2025-06-25 04:07:00,purchase,Electronics,Desktop,Paid Search
183,S00183,2025-05-14 02:18:00,visit,Beauty,Tablet,Social
183,S00183,2025-05-14 02:19:00,product_view,Home,Desktop,Direct
184,S00184,2025-02-05 03:56:00,visit,Fashion,Tablet,Email
185,S00185,2025-04-04 19:17:00,visit,Home,Mobile,Email
185,S00185,2025-04-04 19:20:00,product_view,Fashion,Desktop,Social
186,S00186,2025-01-02 05:50:00,visit,Home,Desktop,Paid Search
186,S00186,2025-01-02 05:55:00,product_view,Home,Desktop,Direct
187,S00187,2025-01-03 01:57:00,visit,Home,Tablet,Social
187,S00187,2025-01-03 01:58:00,product_view,Electronics,Desktop,Social
187,S00187,2025-01-03 02:03:00,add_to_cart,Electronics,Tablet,Social
187,S00187,2025-01-03 02:07:00,purchase,Fashion,Mobile,Email
188,S00188,2025-01-28 21:16:00,visit,Beauty,Tablet,Direct
188,S00188,2025-01-28 21:25:00,product_view,Beauty,Tablet,Paid Search
189,S00189,2025-05-04 20:27:00,visit,Sports,Mobile,Direct
189,S00189,2025-05-04 20:33:00,product_view,Electronics,Tablet,Organic
189,S00189,2025-05-04 20:37:00,add_to_cart,Sports,Tablet,Paid Search
189,S00189,2025-05-04 20:51:00,purchase,Sports,Desktop,Organic
190,S00190,2025-05-04 20:15:00,visit,Fashion,Tablet,Direct
190,S00190,2025-05-04 20:24:00,product_view,Beauty,Mobile,Email
190,S00190,2025-05-04 20:31:00,add_to_cart,Beauty,Tablet,Organic
190,S00190,2025-05-04 20:42:00,purchase,Home,Tablet,Organic
191,S00191,2025-03-14 01:55:00,visit,Home,Mobile,Paid Search
191,S00191,2025-03-14 01:56:00,product_view,Beauty,Desktop,Organic
191,S00191,2025-03-14 01:57:00,add_to_cart,Electronics,Desktop,Organic
191,S00191,2025-03-14 02:00:00,purchase,Fashion,Tablet,Email
192,S00192,2025-03-10 04:02:00,visit,Beauty,Desktop,Email
192,S00192,2025-03-10 04:11:00,product_view,Fashion,Tablet,Social
192,S00192,2025-03-10 04:18:00,add_to_cart,Sports,Mobile,Paid Search
193,S00193,2025-05-18 15:47:00,visit,Electronics,Desktop,Email
193,S00193,2025-05-18 15:56:00,product_view,Beauty,Tablet,Email
194,S00194,2025-02-15 01:23:00,visit,Beauty,Desktop,Paid Search
194,S00194,2025-02-15 01:25:00,product_view,Electronics,Tablet,Email
195,S00195,2025-06-20 10:29:00,visit,Electronics,Mobile,Paid Search
195,S00195,2025-06-20 10:39:00,product_view,Electronics,Desktop,Direct
196,S00196,2025-06-08 18:45:00,visit,Electronics,Mobile,Organic
196,S00196,2025-06-08 18:49:00,product_view,Sports,Mobile,Organic
196,S00196,2025-06-08 18:54:00,add_to_cart,Fashion,Tablet,Direct
196,S00196,2025-06-08 19:04:00,purchase,Home,Mobile,Social
197,S00197,2025-06-09 12:25:00,visit,Fashion,Tablet,Direct
197,S00197,2025-06-09 12:30:00,product_view,Home,Mobile,Direct
198,S00198,2025-06-10 03:31:00,visit,Fashion,Tablet,Email
198,S00198,2025-06-10 03:32:00,product_view,Home,Tablet,Email
199,S00199,2025-02-28 00:34:00,visit,Beauty,Desktop,Paid Search
199,S00199,2025-02-28 00:37:00,product_view,Sports,Desktop,Paid Search
200,S00200,2025-02-24 17:56:00,visit,Fashion,Desktop,Organic
200,S00200,2025-02-24 18:03:00,product_view,Sports,Tablet,Paid Search
200,S00200,2025-02-24 18:08:00,add_to_cart,Fashion,Desktop,Organic
201,S00201,2025-06-04 05:10:00,visit,Home,Mobile,Direct
201,S00201,2025-06-04 05:14:00,product_view,Electronics,Desktop,Email
202,S00202,2025-04-20 18:12:00,visit,Electronics,Mobile,Paid Search
202,S00202,2025-04-20 18:22:00,product_view,Sports,Mobile,Email
202,S00202,2025-04-20 18:28:00,add_to_cart,Home,Mobile,Paid Search
203,S00203,2025-06-25 03:22:00,visit,Electronics,Tablet,Email
204,S00204,2025-05-07 15:14:00,visit,Sports,Tablet,Paid Search
204,S00204,2025-05-07 15:18:00,product_view,Sports,Desktop,Social
204,S00204,2025-05-07 15:24:00,add_to_cart,Home,Desktop,Social
204,S00204,2025-05-07 15:32:00,purchase,Beauty,Mobile,Email
205,S00205,2025-05-19 15:36:00,visit,Home,Mobile,Social
205,S00205,2025-05-19 15:37:00,product_view,Sports,Mobile,Paid Search
205,S00205,2025-05-19 15:44:00,add_to_cart,Home,Mobile,Paid Search
205,S00205,2025-05-19 15:51:00,purchase,Sports,Mobile,Email
206,S00206,2025-04-11 05:47:00,visit,Home,Desktop,Email
207,S00207,2025-04-27 19:36:00,visit,Beauty,Desktop,Paid Search
207,S00207,2025-04-27 19:42:00,product_view,Fashion,Mobile,Direct
207,S00207,2025-04-27 19:43:00,add_to_cart,Sports,Mobile,Organic
208,S00208,2025-05-02 15:28:00,visit,Electronics,Mobile,Email
208,S00208,2025-05-02 15:32:00,product_view,Electronics,Tablet,Paid Search
208,S00208,2025-05-02 15:40:00,add_to_cart,Home,Mobile,Direct
209,S00209,2025-06-20 00:17:00,visit,Sports,Desktop,Email
209,S00209,2025-06-20 00:26:00,product_view,Sports,Desktop,Organic
209,S00209,2025-06-20 00:31:00,add_to_cart,Sports,Desktop,Organic
209,S00209,2025-06-20 00:43:00,purchase,Beauty,Mobile,Organic
210,S00210,2025-06-17 03:00:00,visit,Electronics,Tablet,Paid Search
210,S00210,2025-06-17 03:10:00,product_view,Sports,Desktop,Social
210,S00210,2025-06-17 03:17:00,add_to_cart,Electronics,Desktop,Email
210,S00210,2025-06-17 03:21:00,purchase,Fashion,Desktop,Organic
211,S00211,2025-04-30 00:12:00,visit,Electronics,Mobile,Email
211,S00211,2025-04-30 00:21:00,product_view,Beauty,Mobile,Organic
212,S00212,2025-01-16 01:15:00,visit,Beauty,Desktop,Social
212,S00212,2025-01-16 01:17:00,product_view,Sports,Mobile,Paid Search
212,S00212,2025-01-16 01:25:00,add_to_cart,Home,Mobile,Organic
213,S00213,2025-02-21 00:58:00,visit,Sports,Tablet,Organic
213,S00213,2025-02-21 01:04:00,product_view,Electronics,Mobile,Direct
213,S00213,2025-02-21 01:11:00,add_to_cart,Electronics,Desktop,Paid Search
213,S00213,2025-02-21 01:21:00,purchase,Beauty,Tablet,Direct
214,S00214,2025-03-02 09:20:00,visit,Beauty,Tablet,Paid Search
214,S00214,2025-03-02 09:22:00,product_view,Sports,Tablet,Social
214,S00214,2025-03-02 09:29:00,add_to_cart,Fashion,Mobile,Social
214,S00214,2025-03-02 09:39:00,purchase,Sports,Desktop,Social
215,S00215,2025-01-06 09:26:00,visit,Home,Desktop,Email
215,S00215,2025-01-06 09:35:00,product_view,Beauty,Desktop,Paid Search
216,S00216,2025-05-01 06:31:00,visit,Beauty,Mobile,Direct
216,S00216,2025-05-01 06:35:00,product_view,Electronics,Mobile,Social
216,S00216,2025-05-01 06:38:00,add_to_cart,Beauty,Desktop,Social
216,S00216,2025-05-01 06:39:00,purchase,Home,Desktop,Social
217,S00217,2025-05-19 14:22:00,visit,Home,Mobile,Paid Search
217,S00217,2025-05-19 14:29:00,product_view,Beauty,Tablet,Direct
217,S00217,2025-05-19 14:31:00,add_to_cart,Electronics,Mobile,Social
217,S00217,2025-05-19 14:41:00,purchase,Sports,Desktop,Email
218,S00218,2025-01-03 05:55:00,visit,Home,Desktop,Email
218,S00218,2025-01-03 06:04:00,product_view,Fashion,Tablet,Direct
218,S00218,2025-01-03 06:11:00,add_to_cart,Fashion,Mobile,Social
218,S00218,2025-01-03 06:19:00,purchase,Fashion,Mobile,Paid Search
219,S00219,2025-03-21 03:07:00,visit,Home,Desktop,Social
219,S00219,2025-03-21 03:09:00,product_view,Home,Desktop,Paid Search
220,S00220,2025-04-01 06:11:00,visit,Sports,Tablet,Paid Search
220,S00220,2025-04-01 06:14:00,product_view,Home,Mobile,Email
220,S00220,2025-04-01 06:21:00,add_to_cart,Home,Desktop,Social
220,S00220,2025-04-01 06:35:00,purchase,Sports,Mobile,Social
221,S00221,2025-02-28 09:00:00,visit,Sports,Tablet,Paid Search
221,S00221,2025-02-28 09:03:00,product_view,Beauty,Desktop,Social
222,S00222,2025-04-26 05:11:00,visit,Beauty,Tablet,Paid Search
222,S00222,2025-04-26 05:16:00,product_view,Beauty,Desktop,Organic
223,S00223,2025-02-06 08:56:00,visit,Sports,Tablet,Paid Search
223,S00223,2025-02-06 09:05:00,product_view,Electronics,Tablet,Email
224,S00224,2025-02-08 03:58:00,visit,Beauty,Desktop,Organic
224,S00224,2025-02-08 04:05:00,product_view,Beauty,Mobile,Social
224,S00224,2025-02-08 04:08:00,add_to_cart,Beauty,Desktop,Organic
224,S00224,2025-02-08 04:18:00,purchase,Beauty,Tablet,Email
225,S00225,2025-04-08 06:41:00,visit,Sports,Tablet,Email
225,S00225,2025-04-08 06:47:00,product_view,Sports,Tablet,Organic
225,S00225,2025-04-08 06:51:00,add_to_cart,Home,Mobile,Direct
225,S00225,2025-04-08 07:02:00,purchase,Beauty,Desktop,Email
226,S00226,2025-01-20 06:52:00,visit,Electronics,Mobile,Social
226,S00226,2025-01-20 07:01:00,product_view,Sports,Tablet,Direct
226,S00226,2025-01-20 07:07:00,add_to_cart,Beauty,Desktop,Direct
227,S00227,2025-01-28 10:36:00,visit,Home,Mobile,Email
227,S00227,2025-01-28 10:43:00,product_view,Electronics,Mobile,Paid Search
227,S00227,2025-01-28 10:49:00,add_to_cart,Beauty,Mobile,Direct
227,S00227,2025-01-28 10:57:00,purchase,Electronics,Desktop,Email
228,S00228,2025-02-28 01:20:00,visit,Electronics,Desktop,Organic
228,S00228,2025-02-28 01:22:00,product_view,Electronics,Desktop,Organic
229,S00229,2025-01-30 22:04:00,visit,Fashion,Tablet,Paid Search
229,S00229,2025-01-30 22:10:00,product_view,Sports,Desktop,Email
229,S00229,2025-01-30 22:17:00,add_to_cart,Fashion,Mobile,Email
229,S00229,2025-01-30 22:29:00,purchase,Sports,Mobile,Email
230,S00230,2025-04-18 19:22:00,visit,Beauty,Desktop,Organic
230,S00230,2025-04-18 19:26:00,product_view,Home,Tablet,Organic
231,S00231,2025-05-26 13:04:00,visit,Sports,Mobile,Social
231,S00231,2025-05-26 13:12:00,product_view,Electronics,Desktop,Email
231,S00231,2025-05-26 13:18:00,add_to_cart,Sports,Desktop,Direct
231,S00231,2025-05-26 13:20:00,purchase,Home,Desktop,Email
232,S00232,2025-04-23 09:17:00,visit,Fashion,Tablet,Social
233,S00233,2025-04-18 10:29:00,visit,Electronics,Tablet,Paid Search
233,S00233,2025-04-18 10:33:00,product_view,Home,Mobile,Paid Search
233,S00233,2025-04-18 10:36:00,add_to_cart,Sports,Desktop,Email
233,S00233,2025-04-18 10:46:00,purchase,Beauty,Desktop,Paid Search
234,S00234,2025-03-30 14:17:00,visit,Sports,Tablet,Paid Search
234,S00234,2025-03-30 14:25:00,product_view,Home,Mobile,Paid Search
234,S00234,2025-03-30 14:33:00,add_to_cart,Sports,Mobile,Social
235,S00235,2025-03-30 05:17:00,visit,Fashion,Mobile,Email
236,S00236,2025-04-03 00:17:00,visit,Beauty,Desktop,Email
236,S00236,2025-04-03 00:25:00,product_view,Beauty,Mobile,Organic
237,S00237,2025-05-25 21:15:00,visit,Fashion,Desktop,Organic
237,S00237,2025-05-25 21:24:00,product_view,Home,Mobile,Email
238,S00238,2025-05-21 15:18:00,visit,Beauty,Tablet,Direct
238,S00238,2025-05-21 15:20:00,product_view,Home,Tablet,Social
238,S00238,2025-05-21 15:21:00,add_to_cart,Beauty,Tablet,Paid Search
239,S00239,2025-01-19 15:27:00,visit,Fashion,Desktop,Organic
239,S00239,2025-01-19 15:33:00,product_view,Electronics,Desktop,Organic
240,S00240,2025-02-13 03:13:00,visit,Fashion,Tablet,Direct
240,S00240,2025-02-13 03:23:00,product_view,Beauty,Mobile,Direct
240,S00240,2025-02-13 03:27:00,add_to_cart,Fashion,Mobile,Direct
240,S00240,2025-02-13 03:32:00,purchase,Sports,Tablet,Paid Search
241,S00241,2025-02-28 22:03:00,visit,Home,Desktop,Direct
241,S00241,2025-02-28 22:12:00,product_view,Electronics,Mobile,Email
242,S00242,2025-02-20 11:38:00,visit,Fashion,Tablet,Paid Search
242,S00242,2025-02-20 11:44:00,product_view,Fashion,Tablet,Email
242,S00242,2025-02-20 11:49:00,add_to_cart,Beauty,Desktop,Email
242,S00242,2025-02-20 12:02:00,purchase,Electronics,Desktop,Direct
243,S00243,2025-05-17 11:56:00,visit,Home,Tablet,Social
243,S00243,2025-05-17 12:04:00,product_view,Home,Tablet,Organic
244,S00244,2025-06-04 05:19:00,visit,Electronics,Tablet,Email
244,S00244,2025-06-04 05:25:00,product_view,Electronics,Tablet,Email
244,S00244,2025-06-04 05:32:00,add_to_cart,Fashion,Desktop,Social
244,S00244,2025-06-04 05:37:00,purchase,Home,Tablet,Direct
245,S00245,2025-01-24 18:34:00,visit,Sports,Desktop,Social
246,S00246,2025-05-19 18:20:00,visit,Electronics,Mobile,Organic
246,S00246,2025-05-19 18:28:00,product_view,Electronics,Mobile,Paid Search
246,S00246,2025-05-19 18:29:00,add_to_cart,Beauty,Mobile,Paid Search
247,S00247,2025-02-24 22:52:00,visit,Fashion,Desktop,Organic
247,S00247,2025-02-24 22:57:00,product_view,Electronics,Desktop,Paid Search
247,S00247,2025-02-24 23:02:00,add_to_cart,Fashion,Desktop,Organic
248,S00248,2025-01-01 04:44:00,visit,Fashion,Desktop,Organic
248,S00248,2025-01-01 04:48:00,product_view,Sports,Tablet,Email
248,S00248,2025-01-01 04:54:00,add_to_cart,Electronics,Desktop,Paid Search
248,S00248,2025-01-01 04:58:00,purchase,Beauty,Mobile,Organic
249,S00249,2025-01-19 18:53:00,visit,Home,Desktop,Social
249,S00249,2025-01-19 18:56:00,product_view,Fashion,Mobile,Direct
250,S00250,2025-04-22 02:31:00,visit,Fashion,Desktop,Social
250,S00250,2025-04-22 02:34:00,product_view,Beauty,Tablet,Email
251,S00251,2025-01-16 18:44:00,visit,Electronics,Mobile,Organic
251,S00251,2025-01-16 18:51:00,product_view,Home,Desktop,Social
252,S00252,2025-02-15 02:35:00,visit,Home,Tablet,Organic
252,S00252,2025-02-15 02:45:00,product_view,Sports,Tablet,Direct
252,S00252,2025-02-15 02:46:00,add_to_cart,Home,Mobile,Direct
252,S00252,2025-02-15 02:50:00,purchase,Beauty,Desktop,Organic
253,S00253,2025-05-23 16:28:00,visit,Fashion,Desktop,Email
253,S00253,2025-05-23 16:36:00,product_view,Sports,Mobile,Direct
254,S00254,2025-01-03 04:43:00,visit,Home,Desktop,Paid Search
254,S00254,2025-01-03 04:53:00,product_view,Beauty,Desktop,Direct
255,S00255,2025-05-19 20:24:00,visit,Beauty,Mobile,Organic
255,S00255,2025-05-19 20:25:00,product_view,Home,Mobile,Organic
256,S00256,2025-06-22 16:50:00,visit,Beauty,Tablet,Social
256,S00256,2025-06-22 16:59:00,product_view,Beauty,Desktop,Email
256,S00256,2025-06-22 17:02:00,add_to_cart,Home,Mobile,Social
256,S00256,2025-06-22 17:17:00,purchase,Fashion,Mobile,Direct
257,S00257,2025-03-01 11:35:00,visit,Beauty,Tablet,Organic
257,S00257,2025-03-01 11:42:00,product_view,Fashion,Mobile,Paid Search
257,S00257,2025-03-01 11:49:00,add_to_cart,Electronics,Desktop,Direct
257,S00257,2025-03-01 11:54:00,purchase,Fashion,Mobile,Organic
258,S00258,2025-05-09 20:51:00,visit,Fashion,Tablet,Organic
258,S00258,2025-05-09 20:57:00,product_view,Sports,Tablet,Social
258,S00258,2025-05-09 21:00:00,add_to_cart,Home,Tablet,Organic
259,S00259,2025-01-06 08:15:00,visit,Home,Desktop,Social
259,S00259,2025-01-06 08:20:00,product_view,Sports,Tablet,Organic
259,S00259,2025-01-06 08:26:00,add_to_cart,Electronics,Desktop,Direct
259,S00259,2025-01-06 08:29:00,purchase,Home,Mobile,Direct
260,S00260,2025-05-03 17:16:00,visit,Electronics,Mobile,Direct
260,S00260,2025-05-03 17:17:00,product_view,Fashion,Mobile,Email
260,S00260,2025-05-03 17:20:00,add_to_cart,Fashion,Mobile,Direct
261,S00261,2025-05-10 23:36:00,visit,Beauty,Mobile,Social
261,S00261,2025-05-10 23:42:00,product_view,Home,Mobile,Direct
261,S00261,2025-05-10 23:43:00,add_to_cart,Fashion,Mobile,Direct
262,S00262,2025-06-23 16:26:00,visit,Beauty,Mobile,Email
263,S00263,2025-05-21 19:35:00,visit,Home,Desktop,Organic
263,S00263,2025-05-21 19:36:00,product_view,Home,Mobile,Social
264,S00264,2025-02-25 07:48:00,visit,Sports,Mobile,Email
264,S00264,2025-02-25 07:56:00,product_view,Fashion,Tablet,Direct
265,S00265,2025-02-14 14:58:00,visit,Fashion,Mobile,Email
265,S00265,2025-02-14 15:07:00,product_view,Home,Tablet,Organic
266,S00266,2025-01-01 06:23:00,visit,Beauty,Tablet,Social
266,S00266,2025-01-01 06:32:00,product_view,Fashion,Desktop,Email
